//地址：https://raw.gitcode.com/lionzang/TV/raw/main/channel.txt
ğŸ¼é˜¿æ¶›é¢‘é“,#genre#
bs0018960x544,http://103.36.32.14:5002/bs18.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0019960x544,http://103.36.32.14:5002/bs19.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0020960x544,http://103.36.32.14:5002/bs20.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0021960x544,http://103.36.32.14:5002/bs21.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0022960x544,http://103.36.32.14:5002/bs22.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0023960x544,http://103.36.32.14:5002/bs23.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0024960x544,http://103.36.32.14:5002/bs24.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0025960x544,http://103.36.32.14:5002/bs25.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0026960x544,http://103.36.32.14:5002/bs26.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0027960x544,http://103.36.32.14:5002/bs27.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0028960x544,http://103.36.32.14:5002/bs28.m3u8?token=guoziyun&gid=bs01&channel=zhongying


//csçº¿è·¯
cs0001960x544,http://103.36.32.14:5002/cs01.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0002960x544,http://103.36.32.14:5002/cs02.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0003960x544,http://103.36.32.14:5002/cs03.m3u8?token=guoziyun&gid=cs01&channel=zhongying

cs0004960x544,http://103.36.32.14:5002/cs04.m3u8?token=guoziyun&gid=cs01&channel=zhongying
csãƒ›ãƒ¼ãƒ ãƒ‰ãƒ©ãƒ,http://103.36.32.14:5002/cs05.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0006960x544,http://103.36.32.14:5002/cs06.m3u8?token=guoziyun&gid=cs01&channel=zhongying
KIDS,http://103.36.32.14:5002/cs07.m3u8?token=guoziyun&gid=cs01&channel=zhongying
DISCOVERY,http://103.36.32.14:5002/cs08.m3u8?token=guoziyun&gid=cs01&channel=zhongying

HISTORY,http://103.36.32.14:5002/cs09.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0010960x544,http://103.36.32.14:5002/cs10.m3u8?token=guoziyun&gid=cs01&channel=zhongying
TBSNEWS,http://103.36.32.14:5002/cs11.m3u8?token=guoziyun&gid=cs01&channel=zhongying

cs0012960x544,http://103.36.32.14:5002/cs12.m3u8?token=guoziyun&gid=cs01&channel=zhongying
æ­Œ,http://103.36.32.14:5002/cs13.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0014960x544,http://103.36.32.14:5002/cs14.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0015960x544,http://103.36.32.14:5002/cs15.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0016960x544,http://103.36.32.14:5002/cs16.m3u8?token=guoziyun&gid=cs01&channel=zhongying

GAORA,http://103.36.32.14:5002/cs17.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0018960x544,http://103.36.32.14:5002/cs18.m3u8?token=guoziyun&gid=cs01&channel=zhongying
å¥³æ€§ãƒãƒ£ãƒ³ãƒãƒ«,http://103.36.32.14:5002/cs19.m3u8?token=guoziyun&gid=cs01&channel=zhongying
ãƒ•ã‚¡ãƒŸãƒªåŠ‡å ´,http://103.36.32.14:5002/cs20.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0021960x544,http://103.36.32.14:5002/cs21.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0022960x544,http://103.36.32.14:5002/cs22.m3u8?token=guoziyun&gid=cs01&channel=zhongying
å‹•ç”»,http://103.36.32.14:5002/cs23.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0024720x400,http://103.36.32.14:5002/cs24.m3u8?token=guoziyun&gid=cs01&channel=zhongying
CN,http://103.36.32.14:5002/cs25.m3u8?token=guoziyun&gid=cs01&channel=zhongying
ãƒ•ã‚¸ãƒ†ãƒ¬ãƒ“NEXT,http://103.36.32.14:5002/cs26.m3u8?token=guoziyun&gid=cs01&channel=zhongying
ä¸œæ˜ ,http://103.36.32.14:5002/cs27.m3u8?token=guoziyun&gid=cs01&channel=zhongying
å®å¡šSKYSTAGE,http://103.36.32.14:5002/cs28.m3u8?token=guoziyun&gid=cs01&channel=zhongying
é“¶æ²³CHANNEL,http://103.36.32.14:5002/cs29.m3u8?token=guoziyun&gid=cs01&channel=zhongying

ğŸ‡¯ğŸ‡µæ—¥æœ¬åŸç”Ÿ,#genre#

NHKG,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&checkedby:iptvcat.com
NHKG,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&checkedby:iptvcat.com
NHKE,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&checkedby:iptvcat.com
æ—¥ãƒ†ãƒ¬,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&checkedby:iptvcat.com
NHKBSP4K,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&checkedby:iptvcat.com
NHKP,https://cdn1.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
ABCãƒ†ãƒ¬ãƒ“,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BSTBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSã‚¢ãƒ‹ãƒãƒƒã‚¯ã‚¹,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSãƒ†ãƒ¬æ±,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSãƒ•ã‚¸,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BSæ—¥ãƒ†ãƒ¬,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BSæœæ—¥,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
JSports1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
JSports2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
JSports3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
JSports4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBSæ¯æ—¥æ”¾é€,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHKBS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHKBSãƒ—ãƒ¬ãƒŸã‚¢ãƒ ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHKEãƒ†ãƒ¬,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHKçåˆ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHKå¤§é˜ªçåˆ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYOMX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOWã‚ãƒãƒ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOWãƒ—ãƒ©ã‚¤ãƒ ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOWãƒ©ã‚¤ãƒ–,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
ã‚­ãƒƒã‚ºã‚¹ãƒ†ã‚ãƒ§ãƒ³,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ã‚´ãƒ«ãƒ•ãƒãƒƒãƒˆãƒ¯ãƒ¼ã‚¯,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cu8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?clive/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?come.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c?ãƒãƒ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cWOWOW ãƒ—ãƒ©ã‚¤ãƒ ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?clayseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c??ã‚ºã‚¹ãƒ†???ã‚·ãƒ§ãƒ³,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c7&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cng/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚«ã‚¤A,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cmehome.com:8000/zhongying/live/playlist.m3u8?clive/playlist.m3u8?cid=cs01&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚¿ãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚¿ãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
ã‚¹ã‚¿ãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
ãƒ‡ã‚£ã‚¹ã‚«ãƒãƒªãƒ¼,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=10&bind=0&uin=159413&playseek=0
ãƒ†ãƒ¬ãƒ“å¤§é˜ª,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
ãƒ†ãƒ¬ãƒ“æœæ—¥,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
ãƒ†ãƒ¬ãƒ“æ±äº¬,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ãƒ’ã‚¹ãƒˆãƒªãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
ãƒ•ã‚¸ãƒ†ãƒ¬ãƒ“,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ãƒ›ãƒ¼ãƒ ãƒ‰ãƒ©ãƒãƒãƒ£ãƒ³ãƒãƒ«,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ãƒŸãƒ¥ãƒ¼ã‚¸ãƒƒã‚¯ã‚¸ãƒ£ãƒ‘ãƒ³TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
æ—…ãƒãƒ£ãƒ³ãƒãƒ«,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0


ğŸ‡¯ğŸ‡µæ—¥æœ¬ç‚¹ç‚¹,#genre#
NHKGç»¼åˆ,P2p://generationnexxxt.com:19806/810050ee3b224cffbff84c07e53c499a
NHKEæ•™è‚²,P2p://generationnexxxt.com:19806/797e091247a14ad2a918c9cb2e95cca3
æ—¥æœ¬ãƒ†ãƒ¬ãƒ“,P2p://generationnexxxt.com:19806/e83c93ef5c914ed3826fe7856b81acf0
TBSãƒ†ãƒ¬ãƒ“,P2p://generationnexxxt.com:19806/9376bfbc1275463dadf7d89cf5eebf6c
ãƒ†ãƒ¬ãƒ“æ±äº¬,P2p://generationnexxxt.com:19806/df391d094cf243bda2d71eea2543f6a3
ãƒ•ã‚¸ãƒ†ãƒ¬ãƒ“,P2p://generationnexxxt.com:19806/54dd404db8674941a08958b36acf24a7
èª­å£²ãƒ†ãƒ¬ãƒ“,P2p://generationnexxxt.com:19806/67e4cf369c3041ae9df1aca8b83fecf8
é–¢è¥¿ãƒ†ãƒ¬ãƒ“,P2p://generationnexxxt.com:19806/bfb58a0f01504914883d882ee3082053
KBSäº¬éƒ½,P2p://generationnexxxt.com:19806/729ad31db2414a458905bbadb735bbae
æ¯æ—¥æ”¾é€,P2p://generationnexxxt.com:19806/ccac43e2944e468b91bcba848d34c3fd
æœæ—¥æ”¾é€,P2p://generationnexxxt.com:19806/b9fd3c1349444e5d8e73b51b2fd298f9
ãƒ†ãƒ¬ãƒ“å¤§é˜ª,P2p://generationnexxxt.com:19806/ad58b2a5a3554960a7cab3825097b6e6
BS1,P2p://generationnexxxt.com:19806/bb73b7a100954eb0a941586c172b75da
BSæ—¥ãƒ†ãƒ¬,P2p://generationnexxxt.com:19806/15653a24109f412d8c13623fe3d8cbce
BSæœæ—¥,P2p://generationnexxxt.com:19806/823835bf82b648b7b949cd6b10b9465f
BSTBS,P2p://generationnexxxt.com:19806/3158a94fbe3c43d0938fdbb5c727e3d7
BS11,P2p://generationnexxxt.com:19806/a4be116db92743e1ac8dc4d6a86ebed1
BSãƒ•ã‚¸,P2p://generationnexxxt.com:19806/ecd5225855164918853748cdf29fa61a
WOWOWãƒ—ãƒ©ã‚¤ãƒ ,P2p://generationnexxxt.com:19806/b6120a213ab04f9f830e9435530eb905
WOWOWãƒ©ã‚¤ãƒ–,P2p://generationnexxxt.com:19806/ff616330600e438d97cf03101ae7c3a1
WOWOWã‚ãƒãƒ,P2p://generationnexxxt.com:19806/e30a2709ee2c492495621bdd54db7294
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«1,P2p://generationnexxxt.com:19806/8869813c1bfc46b3ba00e21e2cb35474
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«2,P2p://generationnexxxt.com:19806/0293a4ec77f745f4be8700e6f3d8830f
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«3,P2p://generationnexxxt.com:19806/0a8db2b6767948c1b4e1e7b86ac4c658
BSã‚¢ãƒ‹ãƒãƒƒã‚¯ã‚¹,P2p://generationnexxxt.com:19806/242df12175db458eaa4b56885dfe1ee3
JSports1,P2p://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e
JSports2,P2p://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
JSports3,P2p://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
JSports4,P2p://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
GreenChannel,P2p://generationnexxxt.com:19806/9a0e8e3bc32341738cd921467307e93e
ã‚´ãƒ«ãƒ•ãƒãƒƒãƒˆãƒ¯ãƒ¼ã‚¯,P2p://generationnexxxt.com:19806/df0994ae49fd4d138304ebcd700a9d1c
æ™‚ä»£åŠ‡å°‚é–€ãƒãƒ£ãƒ³ãƒãƒ«,P2p://generationnexxxt.com:19806/aaa4c8da4b0f4146a58012b64a9d1c06
MusicJapanTV,P2p://generationnexxxt.com:19806/7bbfd7a0233d4861943f8488dc21e075
ã‚­ãƒƒã‚ºã‚¹ãƒ†ãƒ¼ã‚ãƒ§ãƒ³,P2p://generationnexxxt.com:19806/434d7c2079e341609cba49f816c81cf5
ãƒ‡ã‚£ã‚¹ã‚«ãƒãƒªãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«,P2p://generationnexxxt.com:19806/c198ef50712d485d95ebf9c20935cfdb
ãƒŠã‚ãƒ§ãƒŠãƒ«ã‚¸ã‚ªã‚°ãƒ©ãƒ•ã‚£ãƒƒã‚¯,P2p://generationnexxxt.com:19806/415d6f2939a74d34b80a151a959b1733
æ—¥ãƒ†ãƒ¬NEWS24,P2p://generationnexxxt.com:19806/c7154b60dd934b43a1e42a0fc1b38734
æ—…ãƒãƒ£ãƒ³ãƒãƒ«,P2p://generationnexxxt.com:19806/bab71e3fb519479ea64543d006b8089f


é–å¤©æ—¥æœ¬,P2p://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d



ğŸ‡¯ğŸ‡µæ—¥æœ¬æ™´å¤©,#genre#
NHKGç»¼åˆ,mitv://generationnexxxt.com:19806/810050ee3b224cffbff84c07e53c499a
NHKEæ•™è‚²,mitv://generationnexxxt.com:19806/797e091247a14ad2a918c9cb2e95cca3
æ—¥æœ¬ãƒ†ãƒ¬ãƒ“,mitv://generationnexxxt.com:19806/e83c93ef5c914ed3826fe7856b81acf0
TBSãƒ†ãƒ¬ãƒ“,mitv://generationnexxxt.com:19806/9376bfbc1275463dadf7d89cf5eebf6c
ãƒ†ãƒ¬ãƒ“æ±äº¬,mitv://generationnexxxt.com:19806/df391d094cf243bda2d71eea2543f6a3
ãƒ•ã‚¸ãƒ†ãƒ¬ãƒ“,mitv://generationnexxxt.com:19806/54dd404db8674941a08958b36acf24a7
èª­å£²ãƒ†ãƒ¬ãƒ“,mitv://generationnexxxt.com:19806/67e4cf369c3041ae9df1aca8b83fecf8
é–¢è¥¿ãƒ†ãƒ¬ãƒ“,mitv://generationnexxxt.com:19806/bfb58a0f01504914883d882ee3082053
KBSäº¬éƒ½,mitv://generationnexxxt.com:19806/729ad31db2414a458905bbadb735bbae
æ¯æ—¥æ”¾é€,mitv://generationnexxxt.com:19806/ccac43e2944e468b91bcba848d34c3fd
æœæ—¥æ”¾é€,mitv://generationnexxxt.com:19806/b9fd3c1349444e5d8e73b51b2fd298f9
ãƒ†ãƒ¬ãƒ“å¤§é˜ª,mitv://generationnexxxt.com:19806/ad58b2a5a3554960a7cab3825097b6e6
BS1,mitv://generationnexxxt.com:19806/bb73b7a100954eb0a941586c172b75da
BSæ—¥ãƒ†ãƒ¬,mitv://generationnexxxt.com:19806/15653a24109f412d8c13623fe3d8cbce
BSæœæ—¥,mitv://generationnexxxt.com:19806/823835bf82b648b7b949cd6b10b9465f
BSTBS,mitv://generationnexxxt.com:19806/3158a94fbe3c43d0938fdbb5c727e3d7
BS11,mitv://generationnexxxt.com:19806/a4be116db92743e1ac8dc4d6a86ebed1
BSãƒ•ã‚¸,mitv://generationnexxxt.com:19806/ecd5225855164918853748cdf29fa61a
WOWOWãƒ—ãƒ©ã‚¤ãƒ ,mitv://generationnexxxt.com:19806/b6120a213ab04f9f830e9435530eb905
WOWOWãƒ©ã‚¤ãƒ–,mitv://generationnexxxt.com:19806/ff616330600e438d97cf03101ae7c3a1
WOWOWã‚ãƒãƒ,mitv://generationnexxxt.com:19806/e30a2709ee2c492495621bdd54db7294
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«1,mitv://generationnexxxt.com:19806/8869813c1bfc46b3ba00e21e2cb35474
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«2,mitv://generationnexxxt.com:19806/0293a4ec77f745f4be8700e6f3d8830f
ã‚¹ã‚¿ãƒ¼ãƒ»ãƒãƒ£ãƒ³ãƒãƒ«3,mitv://generationnexxxt.com:19806/0a8db2b6767948c1b4e1e7b86ac4c658
BSã‚¢ãƒ‹ãƒãƒƒã‚¯ã‚¹,mitv://generationnexxxt.com:19806/242df12175db458eaa4b56885dfe1ee3
JSports1,mitv://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e
JSports2,mitv://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
JSports3,mitv://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
JSports4,mitv://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
GreenChannel,mitv://generationnexxxt.com:19806/9a0e8e3bc32341738cd921467307e93e
ã‚´ãƒ«ãƒ•ãƒãƒƒãƒˆãƒ¯ãƒ¼ã‚¯,mitv://generationnexxxt.com:19806/df0994ae49fd4d138304ebcd700a9d1c
æ™‚ä»£åŠ‡å°‚é–€ãƒãƒ£ãƒ³ãƒãƒ«,mitv://generationnexxxt.com:19806/aaa4c8da4b0f4146a58012b64a9d1c06
MusicJapanTV,mitv://generationnexxxt.com:19806/7bbfd7a0233d4861943f8488dc21e075
ã‚­ãƒƒã‚ºã‚¹ãƒ†ãƒ¼ã‚ãƒ§ãƒ³,mitv://generationnexxxt.com:19806/434d7c2079e341609cba49f816c81cf5
ãƒ‡ã‚£ã‚¹ã‚«ãƒãƒªãƒ¼ãƒãƒ£ãƒ³ãƒãƒ«,mitv://generationnexxxt.com:19806/c198ef50712d485d95ebf9c20935cfdb
ãƒŠã‚ãƒ§ãƒŠãƒ«ã‚¸ã‚ªã‚°ãƒ©ãƒ•ã‚£ãƒƒã‚¯,mitv://generationnexxxt.com:19806/415d6f2939a74d34b80a151a959b1733
æ—¥ãƒ†ãƒ¬NEWS24,mitv://generationnexxxt.com:19806/c7154b60dd934b43a1e42a0fc1b38734
æ—…ãƒãƒ£ãƒ³ãƒãƒ«,mitv://generationnexxxt.com:19806/bab71e3fb519479ea64543d006b8089f


ğŸ‡¯ğŸ‡µæ—¥æœ¬æ¨æµ,#genre#

æ—¥ãƒ†ãƒ¬NEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
QVC_Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
J_SPORTS_1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J_SPORTS_2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J_SPORTS_3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J_SPORTS_4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
é’“ã‚Šãƒ“ã‚¸ãƒ§ãƒ³,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS251&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ä¸œæ˜ ãƒãƒ£ãƒ³ãƒãƒ«,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS218&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
æ­Œè°£ãƒãƒƒãƒ—ã‚¹ãƒãƒ£ãƒ³ãƒãƒ«,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS329&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
æ—¥æœ¬æ˜ ç”»å°‚é—¨ãƒãƒ£ãƒ³ãƒãƒ«,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ãƒãƒ£ãƒ³ãƒãƒ«é“¶æ²³,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS305&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ãƒãƒ£ãƒ³ãƒãƒ«NECO,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS223&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ãƒ†ãƒ¬ãƒ“æœæ—¥,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ãƒ†ãƒ¬ãƒ“ä¸œäº¬,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
